cloudlet_id,mote_id,arrival_time_iso,epoch,temperature_C,humidity_percent,light_lux,voltage_V,cloudlet_length_MI,file_size_bytes,output_size_bytes,cores_required,priority
565,33,2004-03-14T15:44:55,1079279095,21.47,38.47,20.56,2.777,1017,515,274,1,2
566,39,2004-03-23T09:11:32,1080033092,24.02,48.97,24.98,2.8,1227,432,242,2,2
567,18,2004-03-17T09:27:08,1079515628,24.48,38.25,393.84,2.731,1260,242,486,2,2
568,23,2004-03-29T15:51:43,1080575503,21.35,46.94,14.39,2.668,1138,467,397,2,2
569,23,2004-03-11T17:42:47,1079026967,23.0,61.92,162.48,2.765,1470,774,508,4,2
570,15,2004-03-25T10:58:23,1080212303,18.01,59.18,129.59,2.658,1313,991,363,2,2
571,26,2004-03-06T03:56:32,1078545392,21.45,55.86,101.44,2.696,1318,671,545,2,2
572,30,2004-02-28T13:38:35,1077975515,23.18,44.73,716.19,2.671,1493,1029,139,4,2
573,25,2004-03-31T21:05:35,1080767135,15.15,55.75,3.25,2.722,1141,410,440,2,2
574,45,2004-03-07T08:29:07,1078648147,22.24,37.31,131.63,2.714,1070,432,526,1,2
575,16,2004-03-12T20:41:59,1079124119,21.5,27.46,308.88,2.698,996,217,246,1,2
576,39,2004-03-19T09:46:51,1079689611,25.81,48.26,72.5,2.681,1276,831,230,2,2
577,48,2004-03-22T14:14:09,1079964849,22.5,40.5,23.57,2.748,1069,281,348,1,2
578,45,2004-03-05T04:57:06,1078462626,23.44,66.41,301.78,2.642,1616,1018,404,4,1
579,14,2004-04-03T07:10:51,1080976251,21.19,64.59,434.92,2.635,1610,380,182,4,1
580,17,2004-03-27T08:49:36,1080377376,23.9,36.73,590.78,2.791,1324,736,519,2,2
581,12,2004-03-11T04:22:56,1078978976,23.69,53.34,140.62,2.774,1344,799,208,2,2
582,29,2004-03-31T16:11:40,1080749500,18.08,21.31,31.09,2.645,697,621,448,1,1
583,32,2004-04-02T13:03:46,1080911026,22.93,49.07,33.26,2.64,1211,665,484,2,1
584,24,2004-03-15T06:05:30,1079330730,25.55,48.77,620.83,2.644,1553,277,259,4,1
585,52,2004-03-01T21:51:32,1078177892,24.95,33.08,297.52,2.552,1144,335,416,2,1
586,13,2004-03-16T22:01:38,1079474498,22.08,46.98,45.79,2.776,1169,972,285,2,2
587,20,2004-03-04T16:24:32,1078417472,22.97,33.86,3.81,2.729,969,435,143,1,2
588,15,2004-03-11T13:54:40,1079013280,24.74,55.22,133.23,2.628,1390,1135,411,2,1
589,53,2004-03-04T20:16:39,1078431399,18.58,47.23,176.29,2.757,1168,322,548,2,2
590,4,2004-03-02T20:06:33,1078257993,23.42,62.91,344.7,2.771,1585,838,504,4,2
591,54,2004-03-30T07:13:46,1080630826,16.09,26.63,663.72,2.696,1053,508,116,1,2
592,34,2004-03-22T19:02:03,1079982123,24.59,34.58,525.39,2.736,1273,464,515,2,2
593,28,2004-03-25T00:43:08,1080175388,20.85,39.18,210.96,2.734,1110,982,476,1,2
594,50,2004-02-29T06:15:40,1078035340,21.74,50.89,7.62,2.699,1202,998,468,2,2
595,2,2004-04-03T21:18:03,1081027083,20.33,48.25,337.67,2.702,1299,498,424,2,2
596,47,2004-03-08T13:08:46,1078751326,21.88,50.1,330.96,2.729,1355,778,172,2,2
597,30,2004-03-14T05:01:33,1079240493,22.77,37.21,36.38,2.717,1032,570,469,1,2
598,26,2004-03-30T23:57:53,1080691073,24.26,22.16,390.55,2.665,1013,300,163,1,2
599,51,2004-04-02T10:44:02,1080902642,25.9,35.88,462.79,2.656,1288,411,527,2,2
600,47,2004-03-03T11:09:37,1078312177,22.15,61.9,592.54,2.828,1668,342,208,4,3
601,26,2004-03-18T08:47:30,1079599650,17.02,37.56,166.05,2.67,987,933,529,1,2
602,20,2004-03-29T15:46:30,1080575190,25.92,47.13,588.9,2.598,1520,429,390,4,1
603,42,2004-03-21T07:55:05,1079855705,17.58,45.73,84.78,2.794,1080,397,267,1,2
604,28,2004-03-29T15:13:11,1080573191,20.73,47.2,61.08,2.697,1153,479,480,2,2
605,20,2004-03-30T08:48:28,1080636508,20.53,28.98,292.22,2.694,991,1084,231,1,2
606,11,2004-03-06T09:27:53,1078565273,22.03,54.82,542.75,2.695,1534,430,282,4,2
607,10,2004-02-28T18:19:13,1077992353,18.21,43.81,481.72,2.8,1262,330,336,2,3
608,23,2004-03-29T01:31:20,1080523880,18.06,72.72,510.03,2.622,1707,524,260,4,1
609,37,2004-02-28T00:54:27,1077929667,21.94,40.52,358.02,2.788,1226,938,305,2,2
610,41,2004-03-24T05:31:37,1080106297,19.61,56.73,487.72,2.727,1487,367,404,4,2
611,52,2004-03-21T06:36:36,1079850996,26.04,40.35,208.42,2.774,1230,636,208,2,2
612,19,2004-04-01T19:41:37,1080848497,20.35,68.03,294.72,2.664,1575,1050,572,4,2
613,45,2004-02-29T19:39:24,1078083564,18.92,53.77,1036.14,2.915,1703,891,229,4,3
614,18,2004-03-05T04:47:06,1078462026,27.02,29.58,463.61,2.691,1216,871,322,2,2
615,49,2004-03-24T19:03:56,1080155036,23.41,61.88,206.01,2.695,1499,1147,231,4,2
616,27,2004-03-05T03:43:51,1078458231,30.15,54.3,440.97,2.627,1638,956,305,4,1
617,6,2004-04-02T14:24:35,1080915875,16.23,39.39,116.66,2.69,974,346,206,1,2
618,10,2004-04-05T02:40:20,1081132820,22.62,25.64,103.54,2.631,889,876,153,1,1
619,2,2004-03-04T23:32:51,1078443171,23.46,59.38,139.12,2.873,1429,296,130,4,3
620,24,2004-04-01T21:20:09,1080854409,22.08,65.73,15.15,2.556,1435,1096,282,4,1
621,38,2004-03-29T18:56:36,1080586596,20.91,58.43,731.0,2.514,1660,1096,257,4,1
622,28,2004-03-29T13:25:28,1080566728,25.74,55.44,342.24,2.655,1517,1114,465,4,2
623,28,2004-03-06T23:58:15,1078617495,23.4,51.69,375.51,2.729,1431,953,417,4,2
624,53,2004-03-08T15:35:27,1078760127,16.93,57.71,168.75,2.809,1289,1059,126,2,3
625,45,2004-04-04T06:02:10,1081058530,19.39,41.86,145.85,2.711,1089,1092,355,1,2
626,50,2004-03-12T11:02:08,1079089328,18.51,23.22,181.09,2.673,809,1035,185,1,2
627,39,2004-03-09T01:31:14,1078795874,21.64,54.11,73.23,2.701,1281,812,523,2,2
628,2,2004-03-24T06:25:51,1080109551,24.85,49.71,104.8,2.762,1295,787,515,2,2
629,46,2004-04-04T14:48:03,1081090083,20.86,28.16,427.84,2.606,1054,805,396,1,1
630,5,2004-02-28T19:37:20,1077997040,21.24,18.69,120.14,2.779,765,261,272,1,2
631,50,2004-03-01T06:36:22,1078122982,19.06,45.98,334.08,2.551,1238,374,200,2,1
632,11,2004-03-22T03:49:51,1079927391,24.28,43.14,200.23,2.68,1233,266,262,2,2
633,10,2004-03-03T15:16:13,1078326973,25.7,42.12,205.79,2.692,1249,870,526,2,2
634,43,2004-03-16T01:31:11,1079400671,21.9,51.95,426.2,2.586,1430,1006,295,4,1
635,2,2004-02-28T17:04:36,1077987876,26.74,36.06,236.04,2.703,1194,984,419,2,2
636,15,2004-03-14T16:32:11,1079281931,20.37,53.25,16.16,2.665,1214,913,509,2,2
637,39,2004-03-13T01:44:16,1079142256,17.81,53.33,349.37,2.719,1331,639,216,2,2
638,41,2004-03-06T19:38:30,1078601910,24.41,13.07,5.35,2.723,687,360,496,1,2
639,37,2004-03-31T08:36:38,1080722198,21.71,44.18,411.6,2.73,1303,266,126,2,2
640,7,2004-03-30T15:31:36,1080660696,20.26,47.4,546.73,2.659,1390,338,507,2,2
641,20,2004-03-28T01:42:00,1080438120,22.23,53.98,543.96,2.712,1526,832,308,4,2
642,34,2004-03-09T09:32:00,1078824720,17.25,51.59,24.78,2.797,1131,1003,213,2,2
643,35,2004-03-06T08:18:56,1078561136,16.76,23.99,339.43,2.764,865,483,166,1,2
644,34,2004-03-17T08:54:21,1079513661,22.28,46.15,227.7,2.724,1252,437,546,2,2
645,53,2004-03-22T05:40:35,1079934035,23.3,41.89,589.13,2.623,1389,508,530,2,1
646,22,2004-03-13T04:43:27,1079153007,26.18,57.9,575.28,2.493,1680,461,518,4,1
647,31,2004-04-03T11:26:13,1080991573,24.66,30.62,477.84,2.541,1191,687,282,2,1
648,23,2004-04-05T18:55:08,1081191308,23.91,44.97,306.0,2.751,1306,343,412,2,2
649,19,2004-02-28T18:23:54,1077992634,25.81,55.46,151.09,2.636,1424,259,466,4,1
650,4,2004-03-17T16:00:18,1079539218,23.47,54.12,392.15,2.598,1477,414,348,4,1
651,24,2004-03-25T08:05:04,1080201904,20.97,43.15,192.07,2.648,1163,233,192,2,1
652,20,2004-04-05T07:53:07,1081151587,24.74,59.16,162.14,2.689,1463,903,563,4,2
653,39,2004-03-03T17:53:15,1078336395,24.63,36.23,571.27,2.707,1322,438,420,2,2
654,28,2004-03-25T12:42:36,1080218556,21.98,53.79,307.5,2.641,1400,1066,457,2,1
655,54,2004-03-04T09:29:12,1078392552,18.4,55.78,124.29,2.773,1267,1068,205,2,2
656,39,2004-03-22T00:55:46,1079916946,16.64,28.58,155.66,2.683,839,436,375,1,2
657,17,2004-03-22T04:23:39,1079929419,24.53,60.63,716.13,2.68,1758,897,574,4,2
658,19,2004-03-19T12:43:52,1079700232,23.44,25.22,290.74,2.626,992,707,261,1,1
659,54,2004-04-05T02:14:51,1081131291,23.86,49.48,60.04,2.856,1249,683,536,2,3
660,48,2004-02-28T14:25:34,1077978334,24.64,39.37,479.4,2.687,1323,936,358,2,2
661,35,2004-03-19T11:20:31,1079695231,19.3,57.15,281.04,2.743,1384,727,394,2,2
662,32,2004-03-03T22:12:03,1078351923,16.37,48.96,725.63,2.714,1425,1132,385,4,2
663,47,2004-03-08T17:28:50,1078766930,23.55,66.49,383.31,2.8,1660,809,363,4,2
664,46,2004-02-28T01:31:26,1077931886,25.59,58.64,858.3,2.632,1821,344,513,4,1
665,47,2004-03-12T17:59:43,1079114383,23.06,46.58,389.91,2.742,1355,628,172,2,2
666,46,2004-03-09T02:35:32,1078799732,17.54,59.46,271.61,2.675,1379,376,443,2,2
667,39,2004-03-11T00:44:18,1078965858,22.72,43.76,18.7,2.715,1120,938,455,2,2
668,35,2004-03-25T19:42:16,1080243736,18.63,31.93,68.52,2.672,886,278,499,1,2
669,30,2004-03-30T23:40:42,1080690042,17.37,39.51,172.21,2.853,1026,970,104,1,3
670,17,2004-03-19T22:44:51,1079736291,21.98,43.62,793.22,2.691,1490,857,128,4,2
671,42,2004-03-27T00:11:02,1080346262,22.49,7.71,239.79,2.576,685,782,89,1,1
672,47,2004-03-01T06:56:15,1078124175,21.7,61.6,461.08,2.69,1589,788,564,4,2
673,29,2004-03-26T14:54:48,1080312888,23.31,43.84,508.87,2.711,1378,1122,278,2,2
674,6,2004-03-08T02:44:54,1078713894,19.63,56.57,132.78,2.71,1307,636,312,2,2
675,17,2004-03-18T04:15:40,1079583340,22.26,46.93,40.65,2.598,1169,226,110,2,1
676,17,2004-03-12T04:12:36,1079064756,20.54,26.5,14.97,2.605,816,485,272,1,1
677,14,2004-03-12T21:39:53,1079127593,21.24,45.95,264.17,2.849,1246,1059,252,2,3
678,24,2004-03-29T14:12:09,1080569529,22.81,43.56,135.63,2.682,1177,597,138,2,2
679,50,2004-04-02T20:02:38,1080936158,25.18,36.77,360.53,2.69,1235,1057,186,2,2
680,37,2004-03-09T07:04:25,1078815865,22.88,40.32,506.93,2.867,1316,433,521,2,3
681,40,2004-03-05T04:13:56,1078460036,23.87,45.32,201.67,2.764,1258,656,297,2,2
682,39,2004-04-03T03:59:30,1080964770,22.03,15.55,477.07,2.697,912,470,335,1,2
683,32,2004-02-28T10:35:02,1077964502,23.46,49.32,484.15,2.719,1451,539,385,4,2
684,36,2004-02-28T20:41:00,1078000860,25.1,52.25,105.75,2.86,1339,497,181,2,3
685,50,2004-03-15T08:35:54,1079339754,27.64,51.01,526.21,2.649,1581,1040,391,4,1
686,37,2004-04-05T10:47:38,1081162058,25.63,41.62,151.22,2.767,1213,837,160,2,2
687,48,2004-03-19T13:23:23,1079702603,21.83,68.57,71.37,2.755,1501,762,402,4,2
688,14,2004-03-25T08:19:20,1080202760,25.43,51.13,225.86,2.705,1389,952,314,2,2
689,27,2004-03-01T11:25:45,1078140345,23.65,39.99,222.84,2.656,1184,328,409,2,2
690,19,2004-03-01T16:25:15,1078158315,20.18,30.13,189.0,2.732,950,956,221,1,2
691,31,2004-03-31T16:45:04,1080751504,23.69,28.62,492.51,2.7,1149,1084,528,2,2
692,46,2004-03-25T16:21:16,1080231676,18.61,49.8,402.62,2.758,1321,254,361,2,2
693,9,2004-03-28T08:03:49,1080461029,23.69,53.66,188.22,2.569,1373,757,386,2,1
694,38,2004-03-05T02:03:50,1078452230,27.26,46.49,198.06,2.955,1342,879,403,2,3
695,17,2004-03-14T10:06:37,1079258797,24.47,44.32,645.31,2.748,1477,1026,557,4,2
696,19,2004-03-23T17:23:53,1080062633,25.59,40.93,221.4,2.739,1236,1098,239,2,2
697,44,2004-03-07T07:30:16,1078644616,20.87,50.91,368.05,2.864,1365,801,255,2,3
698,4,2004-03-27T09:13:21,1080378801,23.44,35.69,238.78,2.65,1124,705,189,2,2
699,48,2004-03-13T16:21:46,1079194906,24.09,44.77,123.33,2.644,1215,619,306,2,1
700,11,2004-03-08T07:44:57,1078731897,21.08,46.11,479.52,2.674,1353,621,144,2,2
701,22,2004-03-04T23:41:53,1078443713,24.05,51.92,166.03,2.874,1343,490,535,2,3
702,4,2004-03-13T14:51:48,1079189508,23.36,35.18,534.58,2.693,1262,878,300,2,2
703,17,2004-03-30T08:38:52,1080635932,24.08,32.95,330.7,2.921,1141,971,410,2,3
704,8,2004-03-14T11:34:42,1079264082,18.91,45.6,462.46,2.657,1293,453,547,2,2
705,46,2004-03-11T11:07:51,1079003271,25.83,47.48,172.01,2.49,1315,817,233,2,1
706,34,2004-03-11T07:06:23,1078988783,23.35,44.94,585.05,2.565,1434,560,480,4,1
707,11,2004-03-25T02:17:36,1080181056,21.65,12.43,46.51,2.747,643,371,281,1,2
708,31,2004-03-22T17:16:05,1079975765,21.72,48.99,349.85,2.752,1344,990,361,2,2
709,11,2004-03-13T21:24:03,1079213043,21.88,75.82,128.62,2.729,1639,393,172,4,2
710,54,2004-03-16T17:59:44,1079459984,19.51,56.02,236.2,2.618,1349,249,401,2,1
711,38,2004-03-22T05:19:02,1079932742,25.57,21.53,281.23,2.605,975,356,270,1,1
712,53,2004-03-31T06:53:12,1080715992,24.89,40.14,246.61,2.584,1223,695,397,2,1
713,21,2004-03-03T13:35:40,1078320940,25.09,42.66,565.62,2.675,1424,653,164,4,2
714,46,2004-03-21T07:04:35,1079852675,26.54,41.15,256.7,2.728,1276,1120,508,2,2
715,30,2004-03-29T06:24:35,1080541475,22.57,30.13,298.86,2.803,1053,551,138,1,3
716,10,2004-03-13T01:39:17,1079141957,17.03,34.28,494.02,2.775,1102,1082,549,1,2
717,26,2004-03-07T14:51:39,1078671099,23.89,56.21,302.98,2.715,1472,967,194,4,2
718,27,2004-03-23T12:03:42,1080043422,23.77,53.97,416.88,2.915,1493,424,443,4,3
719,8,2004-03-10T00:28:02,1078878482,26.66,43.66,594.89,2.704,1486,679,371,4,2
720,39,2004-03-01T21:04:43,1078175083,25.25,56.38,415.28,2.519,1558,1049,250,4,1
721,8,2004-02-28T07:26:30,1077953190,22.4,37.12,294.5,2.593,1152,482,321,2,1
722,8,2004-03-18T13:55:38,1079618138,21.57,40.89,440.85,2.709,1265,644,223,2,2
723,34,2004-04-01T16:01:13,1080835273,25.01,40.62,443.84,2.593,1331,379,326,2,1
724,16,2004-03-04T04:32:25,1078374745,14.04,26.38,161.11,2.805,757,831,314,1,3
725,41,2004-03-07T16:04:34,1078675474,22.72,41.93,189.49,2.719,1178,983,259,2,2
726,13,2004-03-20T18:04:50,1079805890,24.84,64.65,314.98,2.808,1624,773,244,4,3
727,23,2004-04-05T09:45:16,1081158316,21.64,63.34,101.22,2.722,1433,635,551,4,2
728,12,2004-03-29T09:29:48,1080552588,20.85,46.41,454.96,2.506,1341,919,234,2,1
729,27,2004-03-08T03:29:01,1078716541,22.88,42.38,75.19,2.821,1131,757,139,2,3
730,22,2004-03-30T18:36:41,1080671801,26.05,66.23,186.12,2.696,1607,978,384,4,2
731,32,2004-04-04T18:14:43,1081102483,23.35,42.04,83.34,2.7,1139,369,204,2,2
732,49,2004-03-31T12:04:43,1080734683,19.97,38.78,193.96,2.738,1078,401,337,1,2
733,27,2004-03-28T11:49:27,1080474567,25.65,56.49,189.41,2.689,1455,983,262,4,2
734,2,2004-03-15T20:08:28,1079381308,26.23,24.47,384.97,2.746,1084,393,466,1,2
735,45,2004-03-25T02:01:34,1080180094,19.58,43.67,6.51,2.719,1050,1057,420,1,2
736,33,2004-03-02T12:44:22,1078231462,30.4,44.21,237.67,2.697,1390,482,453,2,2
737,26,2004-03-17T15:49:22,1079538562,22.0,51.18,195.86,2.586,1306,332,208,2,1
738,28,2004-03-16T22:38:04,1079476684,24.85,37.89,189.29,2.704,1160,1082,532,2,2
739,19,2004-03-09T00:44:11,1078793051,24.18,42.96,50.3,2.691,1153,441,301,2,2
740,43,2004-03-11T20:23:25,1079036605,19.91,46.12,35.46,2.756,1108,309,463,1,2
741,5,2004-03-07T17:46:35,1078681595,20.65,41.95,583.91,2.764,1334,839,142,2,2
742,33,2004-03-26T15:08:32,1080313712,22.2,42.77,22.25,2.685,1097,541,129,1,2
743,20,2004-03-20T15:03:19,1079794999,16.39,54.99,232.33,2.676,1269,449,491,2,2
744,30,2004-03-01T11:25:20,1078140320,24.46,51.97,173.52,2.797,1356,297,291,2,2
745,45,2004-03-15T11:59:01,1079351941,16.31,51.22,358.2,2.759,1274,436,140,2,2
746,8,2004-03-16T11:17:13,1079435833,22.04,25.28,338.23,2.648,989,433,162,1,1
747,38,2004-03-20T15:50:03,1079797803,19.98,50.16,279.82,2.575,1292,1014,327,2,1
748,17,2004-03-16T23:24:28,1079479468,23.74,34.91,565.36,2.845,1281,1123,227,2,3
749,44,2004-03-06T13:39:43,1078580383,15.39,68.9,263.12,2.766,1473,612,348,4,2
750,1,2004-03-15T22:48:12,1079390892,17.01,44.89,371.25,2.775,1199,554,142,2,2
751,3,2004-03-08T12:04:12,1078747452,20.21,42.65,995.47,2.61,1542,852,200,4,1
752,46,2004-03-19T21:59:10,1079733550,23.56,63.23,427.67,2.765,1633,677,286,4,2
753,26,2004-03-24T18:08:20,1080151700,22.66,59.5,371.62,2.623,1532,495,493,4,1
754,31,2004-03-20T11:26:07,1079781967,25.15,42.15,132.22,2.785,1201,656,303,2,2
755,8,2004-03-16T18:20:37,1079461237,22.32,30.88,198.43,2.69,1009,937,225,1,2
756,43,2004-03-07T11:18:19,1078658299,21.95,23.84,161.25,2.594,877,742,324,1,1
757,46,2004-03-26T13:23:48,1080307428,18.79,32.43,225.37,2.715,975,609,129,1,2
758,8,2004-03-02T00:09:07,1078186147,21.33,48.85,687.83,2.742,1503,810,572,4,2
759,35,2004-03-06T03:00:50,1078542050,21.94,43.23,327.92,2.749,1251,304,375,2,2
760,39,2004-03-03T21:39:30,1078349970,15.84,33.76,869.03,2.704,1258,281,137,2,2
761,28,2004-03-26T11:12:19,1080299539,19.33,40.29,358.92,2.538,1170,844,255,2,1
762,51,2004-03-10T21:25:12,1078953912,23.39,65.6,284.03,2.818,1594,859,574,4,3
763,4,2004-03-30T15:51:45,1080661905,22.54,58.44,158.59,2.75,1407,980,490,4,2
764,16,2004-03-08T22:22:38,1078784558,21.24,66.03,791.38,2.705,1811,701,563,4,2
765,13,2004-03-23T11:26:32,1080041192,20.18,36.72,60.63,2.803,985,885,331,1,3
766,20,2004-02-28T14:35:28,1077978928,16.77,54.68,18.11,2.595,1165,554,510,2,1
767,51,2004-03-20T16:23:41,1079799821,15.47,53.44,64.51,2.671,1143,458,186,2,2
768,5,2004-03-26T06:32:46,1080282766,21.08,62.62,878.58,2.781,1800,401,287,4,2
769,37,2004-03-20T20:20:46,1079814046,26.47,45.14,244.23,2.874,1329,870,534,2,3
770,20,2004-04-03T12:03:12,1080993792,22.11,35.61,225.23,2.663,1089,1093,481,1,2
771,24,2004-03-29T01:44:20,1080524660,25.06,34.18,356.14,2.558,1192,314,424,2,1
772,36,2004-03-30T14:46:13,1080657973,18.47,44.84,124.54,2.759,1104,972,264,1,2
773,34,2004-03-15T09:37:57,1079343477,22.85,45.93,29.1,2.811,1160,841,299,2,3
774,45,2004-03-19T12:26:42,1079699202,19.89,48.27,43.53,2.559,1144,826,230,2,1
775,48,2004-03-25T01:45:28,1080179128,19.77,28.25,53.68,2.689,846,882,516,1,2
776,54,2004-03-09T16:50:18,1078851018,24.23,60.53,400.6,2.79,1593,873,384,4,2
777,34,2004-04-02T06:54:03,1080888843,21.64,28.77,217.65,2.818,973,976,111,1,3
778,19,2004-04-02T12:40:41,1080909641,17.84,60.49,267.62,2.574,1398,381,164,2,1
779,17,2004-03-09T17:54:39,1078854879,22.29,41.13,364.81,2.68,1245,407,334,2,2
780,5,2004-03-11T06:19:59,1078985999,19.85,67.15,450.87,2.66,1630,853,557,4,2
781,25,2004-03-29T14:08:07,1080569287,17.67,24.05,19.22,2.619,724,511,415,1,1
782,18,2004-03-27T18:19:55,1080411595,19.01,59.11,300.98,2.717,1417,812,146,4,2
783,53,2004-03-14T10:44:39,1079261079,28.14,32.63,418.0,2.727,1261,1063,203,2,2
784,50,2004-02-28T18:23:23,1077992603,25.64,31.77,651.4,2.844,1315,505,543,2,3
785,8,2004-04-02T18:05:40,1080929140,15.96,64.87,83.04,2.506,1334,669,424,2,1
786,27,2004-02-29T20:39:35,1078087175,21.43,54.03,223.76,2.743,1351,903,235,2,2
787,15,2004-04-04T12:24:25,1081081465,21.65,27.27,71.7,2.636,878,888,342,1,1
788,45,2004-03-29T21:04:27,1080594267,21.2,47.42,298.48,2.606,1285,857,310,2,1
789,13,2004-03-17T02:14:59,1079489699,20.01,61.86,342.97,2.678,1500,916,411,4,2
790,16,2004-03-27T11:41:59,1080387719,24.24,51.7,766.38,2.723,1644,1002,341,4,2
791,22,2004-03-31T05:27:13,1080710833,24.83,45.37,100.75,2.653,1227,982,144,2,2
792,20,2004-03-14T13:20:27,1079270427,25.15,58.81,203.59,2.679,1487,984,305,4,2
793,13,2004-03-28T03:22:03,1080444123,22.99,49.42,123.41,2.699,1263,1119,188,2,2
794,20,2004-04-05T21:05:44,1081199144,23.83,25.08,58.08,2.734,882,297,348,1,2
795,2,2004-03-08T03:47:47,1078717667,20.97,46.15,448.74,2.791,1336,1083,459,2,2
796,35,2004-03-04T18:12:42,1078423962,17.27,50.81,135.96,2.684,1176,1024,275,2,2
797,47,2004-03-03T10:38:54,1078310334,17.19,47.67,62.82,2.708,1090,500,482,1,2
798,19,2004-03-22T04:42:48,1079930568,19.44,40.14,478.63,2.703,1230,931,374,2,2
799,45,2004-03-02T16:10:28,1078243828,21.4,50.49,88.23,2.838,1229,625,139,2,3
800,37,2004-03-14T19:56:03,1079294163,18.15,47.2,921.16,2.739,1532,812,238,4,2
801,54,2004-03-11T01:41:32,1078969292,18.61,21.1,528.62,2.731,953,649,122,1,2
802,6,2004-03-06T23:55:07,1078617307,20.86,29.08,544.6,2.697,1126,565,452,2,2
803,14,2004-03-21T08:40:15,1079858415,24.59,48.72,216.46,2.702,1331,1055,430,2,2
804,4,2004-03-24T05:33:16,1080106396,23.0,53.95,170.58,2.544,1355,932,257,2,1
805,22,2004-03-17T12:33:16,1079526796,19.41,35.67,114.73,2.666,981,673,343,1,2
806,51,2004-02-29T10:00:02,1078048802,22.14,53.84,77.81,2.743,1289,522,251,2,2
807,39,2004-03-12T12:03:08,1079092988,18.01,51.01,39.26,2.701,1145,835,115,2,2
808,36,2004-03-04T01:51:01,1078365061,19.41,42.73,159.58,2.687,1109,551,441,1,2
809,34,2004-03-27T21:21:21,1080422481,17.03,50.12,520.59,2.814,1353,659,470,2,3
810,27,2004-03-29T23:46:58,1080604018,23.29,49.86,78.08,2.732,1253,1042,506,2,2
811,7,2004-03-05T15:21:35,1078500095,21.15,55.52,704.86,2.606,1608,702,343,4,1
812,3,2004-03-04T08:45:56,1078389956,21.53,56.09,39.28,2.574,1292,972,491,2,1
813,47,2004-03-05T15:47:58,1078501678,24.42,32.5,3.87,2.776,978,633,315,1,2
814,33,2004-03-10T11:52:56,1078919576,19.01,36.21,180.49,2.628,1013,942,492,1,1
815,2,2004-03-12T15:14:09,1079104449,23.4,62.72,209.58,2.722,1514,697,386,4,2
816,42,2004-04-03T15:36:41,1081006601,27.95,55.59,475.72,2.764,1631,943,252,4,2
817,16,2004-03-04T12:46:47,1078404407,19.05,52.66,242.3,2.722,1292,726,399,2,2
818,25,2004-04-02T01:08:45,1080868125,17.31,54.53,364.46,2.826,1346,775,118,2,3
819,15,2004-03-13T18:05:32,1079201132,18.23,58.66,376.39,2.687,1433,553,267,4,2
820,24,2004-03-05T01:55:03,1078451703,23.17,46.6,81.57,2.724,1203,432,481,2,2
821,15,2004-03-23T04:46:24,1080017184,27.24,40.45,662.37,2.666,1483,1076,522,4,2
822,31,2004-03-11T20:26:29,1079036789,27.12,51.73,628.29,2.678,1632,942,187,4,2
823,14,2004-02-28T07:41:52,1077954112,24.53,44.68,601.91,2.764,1462,702,310,4,2
824,54,2004-02-29T07:20:16,1078039216,24.64,63.59,436.34,2.774,1665,1069,194,4,2
825,14,2004-04-05T21:35:06,1081200906,23.39,63.41,95.63,2.576,1467,642,509,4,1
826,6,2004-03-17T22:12:36,1079561556,24.18,55.69,201.29,2.638,1420,671,213,4,1
827,14,2004-03-26T13:58:49,1080309529,22.91,29.68,627.11,2.717,1217,595,411,2,2
828,17,2004-02-29T13:33:50,1078061630,19.6,31.86,484.35,2.747,1112,819,342,1,2
829,18,2004-03-19T10:43:36,1079693016,27.14,29.22,19.28,2.602,991,800,280,1,1
830,20,2004-03-08T08:05:41,1078733141,26.01,47.24,337.73,2.656,1398,751,384,2,2
831,51,2004-03-02T02:45:14,1078195514,19.67,56.08,131.72,2.743,1300,929,550,2,2
832,17,2004-03-15T00:13:14,1079309594,23.95,41.31,79.88,2.758,1138,726,448,2,2
833,16,2004-04-03T21:29:20,1081027760,26.38,37.24,687.84,2.732,1430,534,223,4,2
834,40,2004-03-20T18:39:08,1079807948,23.26,46.25,450.65,2.687,1384,410,336,2,2
835,39,2004-02-29T18:04:16,1078077856,21.38,35.59,488.45,2.62,1206,697,479,2,1
836,52,2004-04-02T06:04:24,1080885864,26.29,48.19,31.76,2.67,1265,817,473,2,2
837,32,2004-04-05T15:08:18,1081177698,22.77,42.08,33.5,2.781,1103,858,495,1,2
838,44,2004-03-02T03:14:06,1078197246,20.12,37.12,320.25,2.773,1119,993,228,2,2
839,9,2004-02-28T00:06:44,1077926804,18.55,46.38,329.86,2.631,1232,389,500,2,1
840,27,2004-04-03T08:46:39,1080981999,13.21,55.65,754.98,2.827,1476,301,471,4,3
841,46,2004-03-07T03:21:26,1078629686,27.92,26.77,311.32,2.639,1116,653,289,2,1
842,52,2004-03-22T02:14:29,1079921669,19.49,47.02,697.68,2.712,1444,1097,363,4,2
843,33,2004-03-14T07:38:03,1079249883,24.89,19.81,395.2,2.616,993,789,185,1,1
844,10,2004-03-18T22:25:20,1079648720,19.24,41.94,131.26,2.835,1080,467,371,1,3
845,17,2004-03-07T06:44:20,1078641860,22.5,53.34,33.23,2.768,1267,970,196,2,2
846,49,2004-04-02T12:15:26,1080908126,23.35,57.27,441.17,2.715,1547,888,551,4,2
847,49,2004-03-25T23:55:17,1080258917,18.28,38.7,89.69,2.666,991,721,423,1,2
